productid,locationid,calendarid,productcategoryid,startdate,enddate,divisionid,unitcost_sum,unitcost_count,initunitprice_sum,initunitprice_count,initunitvol,initrev,optunitprice_sum,optunitprice_count,optunitvol,optrev
17,8,2,65,2012-11-30,2011-05-15,1,814.22,61,1654.39,56,90,152.03,99.97,64,17,1458.27
17,8,3,51,2012-08-17,2011-11-07,3,195.68,41,730.36,54,6,1087.98,1058.12,31,39,864.95
17,8,4,71,2012-10-03,2011-02-06,4,85.65,60,1310.19,86,26,266.46,121.55,79,89,1358.57
17,8,5,84,2012-10-26,2011-11-19,2,258.74,8,1237.49,83,88,379.02,1565.53,96,29,6.16
17,8,6,32,2011-02-02,2012-06-16,2,699.63,32,1219.11,62,89,324.71,585.85,43,15,127.8
17,8,7,22,2011-04-01,2012-11-19,3,555.94,73,1338.38,66,66,1660.88,1314.18,4,99,108.5
17,8,8,79,2012-11-09,2011-12-10,2,702.26,53,1628.97,100,95,648.99,220.97,88,66,1270.35
17,8,9,6,2012-05-18,2011-10-27,2,118.58,43,1099.67,67,57,1676.04,1263.65,63,68,276.35
17,8,10,43,2011-03-24,2011-11-24,4,79.06,98,1226.06,40,57,295.39,1446.46,99,20,569.23
17,9,1,90,2012-11-24,2011-12-29,1,921.34,38,675.88,4,52,1998.49,404.51,85,37,1757.66
17,9,2,20,2011-11-04,2012-08-04,1,809.97,89,1273.18,61,55,1463.03,1292.61,84,27,214.26
17,9,3,85,2012-01-16,2012-05-16,3,621.07,65,737.91,90,30,86.0,1092.96,76,79,332.51
17,9,4,73,2011-06-12,2012-06-09,3,910.66,68,1842.3,58,29,1163.03,125.55,17,58,1346.66
17,9,5,78,2012-04-22,2011-11-16,1,76.92,60,654.27,63,100,1827.32,1080.64,2,21,659.9
17,9,6,100,2011-02-22,2012-12-27,4,161.08,81,139.43,17,78,1815.27,1065.21,52,20,709.52
17,9,7,65,2011-09-28,2012-10-20,3,411.12,8,604.57,4,30,1365.48,1606.53,82,15,1007.14
17,9,8,4,2011-02-09,2011-09-14,1,668.78,40,1939.17,38,54,1888.66,1340.78,9,44,384.08
17,9,9,70,2012-06-07,2012-08-17,3,612.82,54,1421.94,100,18,1457.46,955.62,37,93,328.94
17,9,10,25,2012-01-28,2012-09-22,3,498.45,62,1140.32,41,21,1529.52,230.21,41,99,105.36
17,10,1,97,2011-06-15,2011-02-11,3,795.86,22,995.61,27,93,1328.59,358.57,13,56,272.83
17,10,2,45,2012-07-28,2012-06-11,1,727.81,52,1074.06,60,45,1076.97,1404.89,100,85,468.41
17,10,3,12,2011-07-20,2011-05-10,4,60.14,47,1041.08,85,47,664.5,379.86,6,23,1523.65
17,10,4,33,2011-03-17,2011-11-01,4,514.44,56,1471.6,49,24,609.5,783.12,43,24,1509.82
17,10,5,65,2011-08-09,2011-02-25,2,551.5,59,325.41,60,56,5.04,1255.92,72,97,1859.74
17,10,6,10,2011-01-03,2012-10-03,1,993.74,9,962.46,79,31,1471.61,1838.1,6,36,1162.98
17,10,7,55,2011-01-09,2012-01-14,1,956.88,4,1501.6,63,100,645.04,804.57,39,92,1396.1
17,10,8,88,2011-12-21,2012-03-11,3,649.96,68,109.37,84,36,690.98,1264.56,67,16,10.85
17,10,9,17,2011-01-25,2011-10-12,2,577.41,27,713.72,75,18,1533.65,898.59,6,61,997.91
17,10,10,3,2012-01-05,2012-07-31,3,426.78,15,1871.26,28,28,1244.54,493.15,95,19,1813.98
18,1,1,9,2011-11-19,2011-12-27,1,799.04,71,1899.78,3,90,332.25,1786.03,60,89,544.62
18,1,2,33,2011-01-11,2012-07-10,1,405.37,79,1927.55,30,65,515.8,982.08,58,9,1139.21
18,1,3,7,2012-08-17,2011-11-03,4,342.13,84,1167.1,83,71,487.38,460.85,82,80,1187.55
18,1,4,20,2011-06-11,2012-11-22,4,444.53,99,977.04,8,1,853.0,1958.4,69,33,1387.9
18,1,5,73,2012-11-18,2012-05-03,1,497.53,91,403.92,72,95,1955.95,714.97,33,85,365.2
18,1,6,44,2011-08-04,2011-11-16,1,919.8,31,1895.07,48,81,1500.04,842.75,19,25,241.17
18,1,7,74,2012-06-05,2011-09-30,4,507.38,18,1001.25,75,90,233.35,609.92,87,95,605.55
18,1,8,43,2011-03-26,2011-03-04,1,787.46,55,748.86,43,25,17.37,1055.75,1,39,700.31
18,1,9,47,2011-09-03,2012-03-19,4,509.63,71,1285.95,7,93,78.01,1523.78,43,9,525.12
18,1,10,65,2012-01-24,2012-12-23,2,28.71,99,341.15,81,9,685.44,1286.66,24,61,553.04
18,2,1,25,2012-03-09,2011-08-15,4,290.17,30,967.7,45,15,1227.96,1539.04,90,50,136.53
18,2,2,97,2011-06-04,2011-02-05,1,695.5,90,373.88,2,2,836.52,525.89,34,40,141.87
18,2,3,91,2011-04-18,2012-06-24,3,303.57,60,755.49,94,96,208.6,833.63,24,72,332.58
18,2,4,85,2011-10-13,2012-10-10,1,134.66,11,33.94,30,11,440.5,1950.7,36,24,1077.32
18,2,5,47,2012-01-16,2012-08-29,2,891.28,64,1178.89,95,86,75.34,537.66,76,43,1025.13
18,2,6,50,2011-06-04,2012-10-07,1,852.49,63,1436.41,69,21,1809.88,1866.19,47,8,606.78
18,2,7,49,2011-06-19,2012-06-12,4,47.66,13,160.72,34,12,1466.75,347.09,37,49,612.5
18,2,8,88,2012-07-31,2011-10-05,4,539.62,7,208.38,92,4,857.74,1325.16,79,98,1165.42
18,2,9,43,2012-12-15,2012-05-25,3,970.13,11,640.36,93,62,183.78,327.9,29,11,1548.75
18,2,10,77,2012-07-19,2011-04-12,2,700.39,56,1154.55,3,97,213.01,1975.76,8,10,269.16
18,3,1,18,2012-09-17,2012-06-13,4,654.47,14,1289.57,54,53,853.7,762.11,78,47,1716.48
18,3,2,65,2011-11-28,2011-12-12,2,808.51,43,41.06,50,71,874.51,928.71,88,80,554.27
18,3,3,88,2011-08-24,2011-11-13,1,664.86,62,1533.38,42,50,1445.43,31.16,8,35,45.99
18,3,4,65,2011-06-07,2012-11-07,4,226.39,52,102.54,62,21,1623.89,1210.23,28,13,367.14
18,3,5,19,2011-01-23,2012-08-20,2,599.99,68,986.88,98,77,1484.22,101.6,68,85,711.2
18,3,6,49,2012-09-04,2011-08-28,2,65.39,8,54.35,9,91,446.58,983.89,39,44,1607.57
18,3,7,75,2011-09-16,2012-07-18,4,162.89,68,1863.95,11,100,713.71,1814.08,33,33,814.69
18,3,8,65,2012-04-22,2012-02-22,4,864.85,83,1034.27,69,38,1605.75,1481.49,80,7,993.25
18,3,9,33,2012-06-04,2012-09-18,4,159.94,80,1561.48,47,72,1066.76,138.84,4,47,1444.97
18,3,10,26,2011-11-22,2011-02-27,2,210.72,12,1357.2,15,84,876.62,523.38,67,69,449.4
18,4,1,50,2011-06-13,2011-06-10,1,176.78,63,1982.67,27,11,1092.68,1671.19,37,51,775.56
18,4,2,8,2012-10-26,2012-12-05,4,741.01,50,1249.64,55,40,197.96,226.99,82,36,1277.14
18,4,3,63,2011-06-29,2012-03-27,4,727.95,73,1433.22,56,40,1403.23,1523.0,45,89,52.45
18,4,4,51,2012-07-27,2011-09-02,3,614.97,15,1131.3,66,35,1112.35,853.87,4,94,1415.82
18,4,5,44,2011-04-29,2011-06-13,1,173.43,1,585.04,82,76,381.63,1473.73,24,73,1428.8
18,4,6,99,2011-05-13,2011-01-27,4,719.53,24,1566.53,62,99,1491.6,825.59,79,44,1853.44
18,4,7,20,2011-06-21,2011-06-10,4,655.83,91,1169.86,43,67,872.17,632.78,71,74,1267.98
18,4,8,78,2012-04-08,2012-04-19,2,991.05,3,350.47,87,22,749.58,298.52,44,9,33.38
18,4,9,31,2011-07-18,2012-10-07,4,303.34,6,1313.41,24,80,220.69,661.12,75,7,257.34
18,4,10,51,2012-10-10,2011-01-10,2,563.23,51,344.93,72,37,1801.01,1415.13,35,74,1779.0
18,5,1,91,2012-10-18,2012-02-18,1,857.34,61,1576.42,11,6,310.53,178.05,8,89,217.23
18,5,2,47,2012-01-10,2011-11-07,1,641.71,72,965.01,60,10,832.84,1319.76,23,40,1462.99
18,5,3,50,2012-04-07,2011-12-28,2,186.3,61,776.06,71,89,89.52,900.3,26,41,693.93
18,5,4,70,2011-06-08,2011-08-14,2,546.7,31,420.78,3,84,1453.13,1731.61,30,19,1724.58
18,5,5,71,2011-08-27,2011-05-04,1,547.3,41,741.8,82,13,1649.82,988.04,14,39,386.15
18,5,6,2,2011-01-27,2011-05-09,4,937.97,12,1467.92,42,73,761.34,566.09,55,23,1520.87
18,5,7,61,2011-01-25,2012-04-23,3,818.54,62,419.87,19,6,639.89,1867.29,80,48,623.45
18,5,8,6,2011-06-03,2012-07-30,4,787.62,77,951.0,18,37,299.8,325.74,72,86,233.85
18,5,9,93,2011-04-29,2012-11-04,3,921.83,49,1349.83,83,1,1308.26,336.9,5,5,1770.8
18,5,10,38,2011-09-03,2011-07-01,3,71.45,23,1711.04,54,28,1142.46,194.81,13,86,471.39
18,6,1,6,2012-10-17,2012-10-29,4,591.59,37,579.42,15,62,1218.39,180.61,96,32,1557.52
18,6,2,70,2011-09-22,2011-08-12,4,651.34,97,108.04,17,4,1853.3,1744.56,17,33,1762.85
18,6,3,5,2011-04-14,2012-07-18,1,609.88,4,361.72,85,25,1164.87,183.09,1,54,181.56
18,6,4,64,2012-10-08,2011-08-27,4,143.23,86,968.06,9,5,342.33,157.44,84,66,1951.89
18,6,5,11,2012-05-13,2012-09-14,1,966.59,12,1220.06,75,72,654.12,782.22,46,39,1633.64
18,6,6,88,2011-12-21,2012-09-17,3,207.09,74,651.43,7,70,1924.27,178.62,68,48,697.67
18,6,7,36,2011-10-11,2012-07-18,2,151.08,22,1842.66,18,39,1364.96,1574.94,33,71,1931.02
18,6,8,51,2012-07-25,2011-02-10,2,397.4,9,1145.15,33,23,41.8,687.41,72,70,1645.52
18,6,9,11,2011-12-27,2012-09-26,4,855.26,99,323.74,8,52,1979.65,167.61,40,63,1412.73
18,6,10,95,2012-10-27,2012-03-15,1,495.25,58,485.16,32,69,425.04,262.83,37,77,385.63
18,7,1,56,2011-05-21,2011-09-09,1,257.73,96,728.27,29,53,1648.43,1497.25,53,77,829.8
18,7,2,6,2011-08-18,2011-02-08,4,149.37,38,963.9,71,10,1444.21,615.23,80,22,1063.62
18,7,3,26,2012-09-22,2012-10-26,2,680.35,47,1682.89,31,71,243.62,638.62,37,81,1079.5
18,7,4,76,2012-02-08,2011-04-10,4,922.6,21,809.32,80,86,344.43,252.52,82,87,164.15
18,7,5,33,2011-06-06,2012-06-05,2,441.71,79,704.62,69,73,496.86,1881.23,95,41,1635.92
18,7,6,10,2011-03-11,2012-07-21,3,248.12,55,217.34,25,96,956.36,134.26,43,100,1975.28
18,7,7,33,2011-06-27,2012-07-17,2,359.63,10,200.77,31,39,717.97,1056.64,45,20,735.99
18,7,8,10,2011-09-15,2011-05-18,2,758.42,64,806.01,43,81,114.22,367.22,30,76,1621.76
18,7,9,95,2012-04-08,2011-06-28,2,726.46,51,190.13,91,80,1647.96,936.38,25,31,295.79
18,7,10,41,2012-11-13,2011-04-10,1,508.05,95,1787.09,45,29,1861.28,1554.91,6,44,1548.72
18,8,1,72,2011-03-24,2011-06-18,2,471.63,15,1426.34,30,1,1538.93,1011.59,59,45,677.74
18,8,2,42,2012-06-30,2011-07-23,4,553.51,100,1694.94,72,66,1297.24,704.67,96,9,64.01
18,8,3,30,2012-08-26,2012-08-07,3,277.03,76,1067.35,100,50,804.89,101.01,1,61,617.18
18,8,4,55,2012-06-13,2012-01-05,1,185.77,87,155.05,42,59,1035.25,1183.87,30,31,1067.25
18,8,5,93,2011-05-14,2011-09-20,3,633.3,95,703.55,76,3,1694.05,1570.23,91,60,1164.65
18,8,6,62,2012-02-17,2011-08-29,2,217.15,32,812.09,52,52,1193.43,883.28,27,24,332.69
18,8,7,69,2011-05-01,2011-02-07,2,853.5,95,631.84,17,79,81.39,1666.93,1,98,1519.61
18,8,8,47,2012-02-05,2012-04-10,3,223.22,10,873.0,38,66,4.84,864.54,56,46,234.25
18,8,9,96,2011-10-22,2011-11-08,1,596.41,33,1698.17,80,87,1224.0,638.38,19,99,1665.07
18,8,10,6,2011-01-17,2012-09-03,2,704.29,58,789.18,66,81,316.8,981.39,76,62,1300.93
18,9,1,39,2011-04-07,2012-09-12,2,897.52,8,135.28,19,56,169.02,584.73,37,29,1634.87
18,9,2,13,2011-02-15,2012-09-25,3,534.35,3,740.37,2,72,1573.6,1347.01,68,4,169.42
18,9,3,40,2012-06-11,2012-08-03,3,863.57,97,914.64,77,98,1140.92,1223.42,35,21,1883.57
18,9,4,5,2011-05-21,2011-12-05,4,120.37,51,1223.97,96,23,623.04,1957.4,32,24,1161.39
18,9,5,76,2011-01-26,2011-01-18,1,781.41,83,1901.28,30,1,927.98,1911.24,81,26,915.44
18,9,6,14,2011-02-06,2011-05-23,4,541.47,82,1061.4,23,42,397.71,439.26,23,53,141.96
18,9,7,26,2011-04-16,2012-07-19,2,712.77,8,1793.78,90,38,794.3,1481.33,72,21,1850.29
18,9,8,92,2011-11-20,2011-09-22,2,214.99,46,375.93,58,6,933.65,524.66,42,77,1415.94
18,9,9,16,2011-01-02,2012-01-08,1,502.38,52,1787.46,2,46,1209.04,109.73,7,40,1874.43
18,9,10,90,2012-12-10,2011-08-13,2,82.66,23,1760.34,95,46,739.21,1628.24,65,81,1059.27
18,10,1,42,2012-01-20,2012-05-11,2,404.13,37,301.49,64,95,1326.2,1970.83,73,76,1266.43
18,10,2,80,2012-01-15,2011-08-16,3,948.48,74,1633.86,2,11,1525.76,1299.87,36,39,970.37
18,10,3,23,2012-07-17,2012-10-19,2,346.49,35,1054.32,4,46,160.42,1923.42,11,98,244.9
18,10,4,10,2012-10-08,2012-09-13,3,120.12,49,29.85,68,19,586.74,475.62,12,9,1987.8
18,10,5,43,2011-04-27,2011-01-25,1,511.44,47,1662.39,16,60,839.4,1073.62,61,31,1103.65
18,10,6,51,2012-08-24,2012-12-30,2,983.62,65,363.71,28,34,518.6,372.99,91,94,799.84
18,10,7,25,2011-11-27,2012-04-27,2,501.61,78,1888.85,17,90,1160.0,339.31,39,47,663.36
18,10,8,58,2011-01-16,2012-03-07,1,922.98,76,1572.04,7,67,1100.67,450.54,6,100,1367.45
18,10,9,89,2012-11-25,2012-01-20,3,561.1,40,1152.6,76,74,537.31,480.48,72,66,209.07
18,10,10,95,2011-06-13,2011-07-18,2,174.69,93,1899.89,68,77,1625.42,382.85,63,63,546.43
19,1,1,85,2012-11-03,2012-11-17,4,178.42,60,1504.41,56,68,425.4,1194.18,81,39,1785.19
19,1,2,40,2012-12-31,2011-02-06,2,190.21,15,357.42,14,92,1097.44,918.92,81,54,415.07
19,1,3,50,2012-04-04,2012-08-20,1,231.16,8,83.15,89,51,1107.05,1539.33,87,40,24.78
19,1,4,30,2011-05-19,2012-07-26,1,892.33,10,363.88,17,28,449.94,1856.02,20,2,967.57
19,1,5,16,2011-01-11,2011-06-01,4,151.46,36,367.26,36,100,957.49,753.58,19,47,938.68
19,1,6,24,2011-03-06,2012-09-30,4,856.41,76,1261.21,48,18,1699.09,26.62,71,99,774.73
19,1,7,42,2012-02-24,2012-02-27,1,665.15,8,656.65,65,62,1910.99,1433.99,72,23,974.78
19,1,8,33,2011-12-01,2011-05-17,3,812.56,47,1841.26,59,50,697.34,59.63,17,14,278.96
19,1,9,56,2012-07-09,2011-12-26,3,281.26,36,1699.65,28,12,512.06,1050.39,93,31,1496.26
19,1,10,26,2012-11-02,2012-10-04,3,683.37,34,1177.07,18,15,188.58,196.62,46,46,205.74
19,2,1,66,2012-07-25,2012-08-30,1,766.82,86,142.39,32,88,871.79,1091.09,14,98,1117.07
19,2,2,35,2012-06-07,2012-01-15,3,588.09,39,819.04,77,75,1046.36,1891.87,95,32,1373.48
19,2,3,12,2011-04-06,2012-12-31,4,1.32,91,382.57,2,86,439.53,1795.88,90,88,260.41
19,2,4,18,2011-11-28,2012-08-27,2,982.71,20,332.63,78,36,663.28,1255.73,46,89,888.43
19,2,5,47,2011-06-02,2012-04-02,2,389.78,58,1034.94,87,78,1392.62,194.58,34,71,1389.72
19,2,6,52,2011-05-06,2012-10-13,2,369.74,70,490.69,85,65,119.05,95.64,53,92,1199.08
19,2,7,19,2011-07-10,2011-01-24,1,17.37,42,44.1,88,80,992.07,1693.3,79,30,1487.8
19,2,8,35,2011-01-18,2011-12-28,4,14.84,96,573.35,24,24,369.99,963.27,68,6,1727.13
19,2,9,98,2012-02-23,2012-03-28,3,872.91,5,442.59,57,4,362.6,1666.9,1,2,1390.61
19,2,10,44,2011-12-24,2011-10-11,3,696.81,95,697.47,30,32,1166.71,973.43,78,49,241.07
19,3,1,41,2012-03-22,2012-12-15,4,259.82,14,482.11,70,78,275.68,974.11,54,92,289.24
19,3,2,21,2012-12-13,2012-07-26,3,752.03,18,621.82,86,63,699.53,670.74,41,58,701.47
19,3,3,26,2011-07-27,2012-01-01,2,61.12,25,1764.65,75,86,1752.36,87.29,60,84,1132.31
19,3,4,40,2011-01-30,2011-03-10,3,403.96,77,956.11,96,31,352.74,1436.11,64,85,134.67
19,3,5,12,2011-10-23,2012-10-28,3,318.14,47,764.1,21,4,374.65,1498.72,24,65,866.4
19,3,6,27,2011-06-18,2012-07-25,2,503.46,84,630.96,5,43,1507.32,796.33,38,22,1206.51
19,3,7,81,2011-05-18,2011-07-27,1,937.66,10,353.82,63,54,843.72,1619.73,40,32,322.29
19,3,8,93,2012-05-31,2011-07-31,1,176.86,64,1722.79,3,55,1340.32,328.19,98,41,810.8
19,3,9,57,2011-01-17,2012-04-02,1,653.87,41,1341.9,75,74,250.69,1677.4,19,59,726.56
19,3,10,15,2011-07-11,2012-01-09,4,475.6,90,1452.52,9,65,18.92,1975.34,20,8,313.05
19,4,1,79,2012-07-27,2012-08-27,2,777.39,23,1339.08,40,38,95.28,1849.36,33,58,491.44
19,4,2,18,2011-11-28,2012-05-12,3,481.88,46,1471.69,11,3,1572.86,949.7,71,8,745.14
19,4,3,53,2012-02-03,2011-02-07,4,282.86,88,1544.31,64,54,564.21,742.31,39,86,1238.02
19,4,4,47,2012-12-03,2011-02-16,3,714.27,16,987.93,61,80,1881.94,1224.16,3,71,1552.64
19,4,5,10,2012-01-01,2012-03-24,2,655.91,44,1555.78,42,83,878.37,419.87,61,76,619.57
19,4,6,95,2012-07-01,2011-12-16,1,246.61,61,1271.75,59,33,1823.14,1095.62,3,70,476.39
19,4,7,44,2011-10-20,2012-11-20,1,512.72,35,662.1,40,9,710.9,1017.1,70,74,521.29
19,4,8,89,2011-07-04,2011-12-19,4,267.02,64,898.52,14,23,723.21,1160.99,89,27,897.54
19,4,9,27,2011-03-18,2012-09-14,1,856.92,71,97.08,66,86,706.81,450.35,57,60,1943.56
19,4,10,83,2012-07-22,2012-04-23,3,549.58,41,290.46,100,90,547.64,1157.51,36,91,49.09
19,5,1,92,2012-08-16,2012-08-29,1,545.44,78,1173.39,43,33,306.96,1530.34,98,66,1905.87
19,5,2,62,2011-08-19,2011-08-12,3,178.07,3,679.44,60,20,475.0,1317.29,83,34,1901.29
19,5,3,69,2011-01-20,2011-07-10,4,519.29,42,147.6,23,9,1728.81,825.91,15,46,746.05
19,5,4,50,2011-06-14,2011-06-15,1,728.53,50,1468.18,84,91,967.82,1749.42,6,65,449.09
19,5,5,59,2011-04-04,2011-12-31,4,202.57,85,298.39,33,5,838.51,1668.7,75,66,1208.77
19,5,6,27,2012-06-29,2011-12-23,2,501.63,39,368.57,53,61,1508.52,1871.31,30,88,304.08
19,5,7,86,2012-10-02,2012-04-19,1,507.39,21,82.1,12,20,1987.98,1311.2,22,3,1044.66
19,5,8,70,2012-08-16,2012-09-29,3,306.28,14,1293.96,61,34,1117.74,1920.12,73,66,615.09
19,5,9,20,2012-01-14,2012-11-21,1,896.23,7,1864.31,7,51,1729.85,1881.17,51,73,598.82
19,5,10,92,2012-11-01,2012-10-26,3,65.06,91,1577.58,48,61,385.64,547.95,55,88,840.54
19,6,1,9,2011-07-20,2012-12-09,2,656.87,44,626.03,20,42,1477.79,1134.93,51,42,349.95
19,6,2,50,2012-07-26,2011-12-25,3,732.15,8,185.72,48,42,1716.97,1866.29,55,95,1935.22
19,6,3,60,2012-06-08,2012-10-22,2,236.87,3,1097.6,24,51,949.34,488.09,32,38,201.52
19,6,4,67,2011-03-30,2011-05-28,4,961.54,88,291.77,69,41,1809.93,172.1,21,74,1477.55
19,6,5,26,2011-05-30,2011-01-06,2,367.19,56,1756.05,44,48,211.94,1568.51,90,86,809.22
19,6,6,48,2011-03-02,2011-11-24,2,317.96,38,581.94,24,40,724.48,1711.03,64,69,1176.63
19,6,7,21,2012-09-23,2012-05-26,4,370.69,7,1941.91,45,58,1011.86,2.93,45,25,1417.57
19,6,8,3,2012-10-01,2012-09-10,1,323.78,32,1014.17,29,4,1294.84,1932.32,73,8,1710.55
19,6,9,28,2012-12-09,2011-05-09,1,168.3,78,2.81,43,99,1084.87,145.48,98,5,831.33
19,6,10,52,2012-05-25,2012-05-11,1,10.73,96,688.59,99,86,1433.89,1970.1,58,43,418.31
19,7,1,83,2012-06-30,2012-11-07,4,659.89,8,1801.41,68,87,16.94,1298.6,82,28,154.15
19,7,2,52,2011-01-19,2011-10-04,4,800.17,88,1481.29,85,71,172.78,1628.74,94,63,1271.92
19,7,3,53,2012-09-26,2012-06-15,3,74.0,70,960.47,100,42,1869.14,403.12,55,87,788.06
19,7,4,24,2011-09-12,2011-05-21,1,47.09,54,1872.44,27,11,241.96,600.28,4,32,1144.21
19,7,5,93,2012-01-24,2011-04-07,4,116.51,59,510.27,68,28,266.12,1300.38,92,46,145.75
19,7,6,48,2012-03-20,2012-07-24,1,618.73,88,1733.98,44,72,920.77,1068.56,93,76,1687.03
19,7,7,1,2012-12-26,2011-01-17,3,821.04,25,1000.1,54,66,1930.6,1025.84,33,38,423.12
19,7,8,33,2012-07-29,2011-09-12,2,884.86,53,1810.29,55,34,750.49,1756.0,8,10,1828.94
19,7,9,62,2012-06-16,2012-04-25,2,484.2,81,258.15,48,54,677.05,777.42,30,57,1818.42
19,7,10,20,2012-05-01,2012-08-25,2,35.86,37,893.33,81,3,1855.04,775.17,11,89,607.68
19,8,1,65,2011-10-07,2012-03-05,1,858.71,47,471.78,26,50,1566.93,1127.29,31,75,1065.96
19,8,2,49,2011-09-16,2011-11-05,1,618.69,100,38.07,86,82,1494.55,1580.44,39,23,1508.37
19,8,3,5,2012-11-28,2012-03-17,4,737.28,100,1846.56,70,80,352.99,1990.92,81,46,1865.71
19,8,4,40,2011-04-30,2011-10-22,2,56.99,36,1968.13,23,3,995.03,292.28,74,3,1302.3
19,8,5,61,2012-02-11,2011-05-17,3,655.16,65,78.02,88,52,1093.33,696.42,16,33,1235.49
19,8,6,73,2012-04-22,2011-09-01,1,313.2,96,373.39,9,39,983.81,278.18,63,55,1670.19
19,8,7,83,2012-06-30,2011-03-31,1,152.71,40,533.08,67,25,1998.83,119.55,45,31,1237.31
19,8,8,56,2012-02-12,2011-04-17,2,476.53,31,178.57,26,71,1161.04,208.29,98,93,657.59
19,8,9,84,2012-04-22,2011-08-22,3,726.05,17,807.49,32,43,292.54,1417.03,4,87,1952.75
19,8,10,57,2012-09-02,2012-11-21,4,633.63,41,888.93,33,51,1499.8,1962.52,66,34,678.6
19,9,1,27,2011-05-25,2011-12-31,1,788.51,98,677.24,4,99,1881.36,1867.12,88,52,1250.8
19,9,2,87,2011-06-10,2011-12-31,1,549.28,41,674.6,32,72,1638.48,459.4,4,42,1777.32
19,9,3,32,2012-02-10,2011-12-24,1,101.25,83,1145.85,56,73,1388.7,1731.24,52,62,88.88
19,9,4,37,2011-02-12,2012-09-21,3,637.78,81,164.41,63,13,1747.64,843.15,4,31,1797.29
19,9,5,57,2012-05-02,2012-07-01,1,876.5,51,1581.93,29,64,897.48,1024.02,31,96,1844.37
19,9,6,92,2011-12-12,2012-03-27,3,68.31,59,591.7,15,59,1917.97,1371.13,19,57,134.32
19,9,7,53,2012-01-02,2011-02-13,1,536.27,6,871.75,1,12,637.93,1789.29,34,84,1728.76
19,9,8,9,2012-08-19,2012-05-27,1,867.18,2,1858.48,18,74,1251.06,689.32,34,83,429.21
19,9,9,44,2011-09-10,2012-05-31,2,233.17,54,1091.3,13,12,1176.15,850.95,24,94,356.55
19,9,10,51,2012-03-05,2012-09-16,3,580.5,63,1421.48,24,7,1261.8,550.88,16,66,1996.17
19,10,1,66,2011-09-05,2012-01-10,4,459.41,39,1403.75,48,68,561.8,85.36,95,35,1861.09
19,10,2,20,2012-01-17,2011-04-12,4,215.96,73,1270.86,4,38,147.49,166.25,58,47,1787.19
19,10,3,86,2012-06-08,2012-09-20,4,341.66,39,1743.83,56,80,392.37,1957.93,17,28,1903.19
19,10,4,94,2012-08-16,2012-06-07,1,683.17,45,1031.77,30,25,541.82,661.23,100,9,1098.3
19,10,5,94,2011-01-21,2012-07-03,2,701.02,38,1142.98,69,55,1367.0,512.79,48,2,576.98
19,10,6,11,2011-03-30,2012-11-12,2,19.77,85,238.5,9,27,1701.44,289.48,46,66,239.13
19,10,7,3,2011-09-13,2012-06-12,1,390.14,100,982.38,7,88,1302.48,1671.69,80,93,134.61
19,10,8,95,2012-05-09,2011-04-16,4,680.43,63,696.42,21,33,568.95,1819.87,10,72,538.56
19,10,9,35,2012-08-10,2012-05-31,2,8.93,13,483.35,42,93,1278.38,1273.68,14,69,1065.97
19,10,10,82,2012-07-07,2012-03-22,3,619.25,55,1480.31,20,57,1515.23,1687.51,99,68,1889.22
20,1,1,29,2012-07-27,2011-07-14,2,520.63,78,1961.17,93,41,1661.09,341.17,90,14,83.27
20,1,2,64,2011-02-24,2012-06-11,2,125.37,89,1904.85,59,61,1781.33,543.92,81,21,1058.24
20,1,3,81,2011-04-16,2011-05-15,4,41.55,21,1545.98,83,19,539.42,1921.29,35,57,666.28
20,1,4,87,2012-02-01,2011-04-15,3,508.64,77,1937.87,75,58,1003.46,546.48,81,49,557.12
20,1,5,2,2012-04-12,2012-03-28,2,211.39,84,132.02,19,70,906.39,138.91,68,40,470.7
20,1,6,49,2012-10-08,2011-01-04,4,554.06,60,198.68,28,99,1024.11,747.14,72,54,1208.54
20,1,7,59,2011-12-09,2011-11-17,3,360.5,12,301.68,93,70,85.69,1596.25,28,83,1385.27
20,1,8,79,2011-12-14,2012-04-10,2,648.76,56,843.27,93,86,975.98,1343.75,98,66,1303.28
20,1,9,1,2011-07-31,2011-02-12,3,719.9,13,1110.94,69,53,1158.48,643.28,89,76,1207.41
20,1,10,14,2012-04-19,2012-05-30,3,553.15,55,1319.6,8,6,206.88,1140.58,66,82,1295.43
20,2,1,19,2012-12-28,2012-12-20,3,174.8,86,1013.81,15,64,1993.46,776.11,16,84,876.32
20,2,2,93,2011-04-12,2012-05-17,1,681.26,86,256.13,87,59,115.03,1615.94,24,75,1452.95
20,2,3,91,2012-10-02,2012-07-13,3,95.49,32,1704.02,22,24,1396.91,456.98,98,67,1655.81
20,2,4,45,2012-06-22,2011-11-16,3,142.17,67,159.59,34,25,1906.39,952.2,71,38,1825.61
20,2,5,63,2012-09-13,2012-11-17,3,668.86,74,1244.02,63,76,1190.28,455.25,49,22,1476.58
20,2,6,14,2011-01-01,2012-08-28,4,399.63,77,419.2,33,93,1186.17,521.02,22,62,1237.03
20,2,7,15,2012-07-10,2012-08-15,1,595.27,34,476.73,31,34,1225.83,530.89,9,3,1181.3
20,2,8,90,2012-02-02,2011-03-09,4,977.34,56,465.58,88,71,1207.89,679.38,49,83,1577.87
20,2,9,44,2011-12-30,2011-05-19,2,751.84,86,963.65,82,14,1928.26,1614.92,24,44,1186.5
